kind	group	param	section	subsection	name	value_type	min	max	unit	enum	primary_offset	verified_offsets	known_side_effect_offsets	verified_diff_count	status	confidence	notes	bit_shift	bit_width
program	1	533	OSC-Specific Blocks	Pluck OSC	Pluck OSC Inharmonicity Amount	continuous	0	99			21	21		1	needs_exid_sweep	pdf_inventory+direct_id_firmware_sweep	OSC-specific IDs also need ExID 1/2 coverage before OSC1/OSC2 editor writes are considered complete.
program	1	534	OSC-Specific Blocks	Pluck OSC	Pluck OSC Inharmonicity Keyboard Track	bipolar	-99	+99			22	22		1	needs_exid_sweep	pdf_inventory+direct_id_firmware_sweep	OSC-specific IDs also need ExID 1/2 coverage before OSC1/OSC2 editor writes are considered complete.
program	1	535	OSC-Specific Blocks	Pluck OSC	Pluck OSC Decay	continuous	0	99			23	23		1	needs_exid_sweep	pdf_inventory+direct_id_firmware_sweep	OSC-specific IDs also need ExID 1/2 coverage before OSC1/OSC2 editor writes are considered complete.
program	1	536	OSC-Specific Blocks	Pluck OSC	Pluck OSC Decay Keyboard Track	bipolar	-99	+99			24	24		1	needs_exid_sweep	pdf_inventory+direct_id_firmware_sweep	OSC-specific IDs also need ExID 1/2 coverage before OSC1/OSC2 editor writes are considered complete.
program	1	537	OSC-Specific Blocks	Pluck OSC	Pluck OSC Release	continuous	0	99			25	25		1	needs_exid_sweep	pdf_inventory+direct_id_firmware_sweep	OSC-specific IDs also need ExID 1/2 coverage before OSC1/OSC2 editor writes are considered complete.
program	1	538	OSC-Specific Blocks	Pluck OSC	Pluck OSC Release Keyboard Track	bipolar	-99	+99			26	26		1	needs_exid_sweep	pdf_inventory+direct_id_firmware_sweep	OSC-specific IDs also need ExID 1/2 coverage before OSC1/OSC2 editor writes are considered complete.
program	1	539	OSC-Specific Blocks	Pluck OSC	reserved	reserved					27	27		1	needs_exid_sweep	pdf_inventory+direct_id_firmware_sweep	OSC-specific IDs also need ExID 1/2 coverage before OSC1/OSC2 editor writes are considered complete.
program	1	540	OSC-Specific Blocks	Pluck OSC	reserved	reserved					28	28		1	needs_exid_sweep	pdf_inventory+direct_id_firmware_sweep	OSC-specific IDs also need ExID 1/2 coverage before OSC1/OSC2 editor writes are considered complete.
program	1	541	OSC-Specific Blocks	Pluck OSC	reserved	reserved					29	29		1	needs_exid_sweep	pdf_inventory+direct_id_firmware_sweep	OSC-specific IDs also need ExID 1/2 coverage before OSC1/OSC2 editor writes are considered complete.
program	1	542	Controller Assignment	Physical Controllers	Wheel1	continuous	0	100			435	435		1	verified_transport	pdf_inventory+firmware_sweep
program	1	543	Controller Assignment	Physical Controllers	Wheel2	continuous	0	100			436	436		1	verified_transport	pdf_inventory+firmware_sweep
program	1	544	Controller Assignment	Physical Controllers	Wheel3(+)	continuous	0	100			437	437		1	verified_transport	pdf_inventory+firmware_sweep
program	1	545	Controller Assignment	Physical Controllers	Wheel3(-)	continuous	0	100			438	438		1	verified_transport	pdf_inventory+firmware_sweep
program	1	546	Controller Assignment	Physical Controllers	Ribbon(X)	continuous	0	100			439	439		1	verified_transport	pdf_inventory+firmware_sweep
program	1	547	Controller Assignment	Physical Controllers	Ribbon(Z)	continuous	0	100			440	440		1	verified_transport	pdf_inventory+firmware_sweep
program	1	548	Controller Assignment	Physical Controllers	Foot Pedal	continuous	0	100			441	441		1	verified_transport	pdf_inventory+firmware_sweep
program	1	549	Controller Assignment	Physical Controllers	Foot SW	continuous	0	11			442	442		1	verified_transport	pdf_inventory+firmware_sweep
program	1	550	Controller Assignment	Physical Controllers	Ribbon(X) Valiable Center Point	enum	0	1		OFF|ON	443	443		1	verified_transport	pdf_inventory+firmware_sweep+manual_range	range from Parameter Guide E2: CMN-7 X Variable 0 Point
program	1	551	Performance Editor	PE1	PE1 Knob1 Parameter	continuous	0	255			444	444		1	verified_transport	pdf_inventory+firmware_sweep
program	1	552	Performance Editor	PE1	PE1 Knob1 Left Value	continuous	0	100	%		445	445		1	verified_transport	pdf_inventory+firmware_sweep
program	1	553	Performance Editor	PE1	PE1 Knob1 Right Value	continuous	0	100	%		446	446		1	verified_transport	pdf_inventory+firmware_sweep
program	1	554	Performance Editor	PE1	PE1 Knob1 Curve	enum	0	2		LINER|EXP|LOG	447	447		1	verified_transport	pdf_inventory+firmware_sweep
program	1	555	Performance Editor	PE1	PE1 Knob2 Parameter	continuous	0	255			448	448		1	verified_transport	pdf_inventory+firmware_sweep
program	1	556	Performance Editor	PE1	PE1 Knob2 Left Value	continuous	0	100	%		449	449		1	verified_transport	pdf_inventory+firmware_sweep
program	1	557	Performance Editor	PE1	PE1 Knob2 Right Value	continuous	0	100	%		450	450		1	verified_transport	pdf_inventory+firmware_sweep
program	1	558	Performance Editor	PE1	PE1 Knob2 Curve	enum	0	2		LINER|EXP|LOG	451	451		1	verified_transport	pdf_inventory+firmware_sweep
program	1	559	Performance Editor	PE1	PE1 Knob3 Parameter	continuous	0	255			452	452		1	verified_transport	pdf_inventory+firmware_sweep
program	1	560	Performance Editor	PE1	PE1 Knob3 Left Value	continuous	0	100	%		453	453		1	verified_transport	pdf_inventory+firmware_sweep
program	1	561	Performance Editor	PE1	PE1 Knob3 Right Value	continuous	0	100	%		454	454		1	verified_transport	pdf_inventory+firmware_sweep
program	1	562	Performance Editor	PE1	PE1 Knob3 Curve	enum	0	2		LINER|EXP|LOG	455	455		1	verified_transport	pdf_inventory+firmware_sweep
program	1	563	Performance Editor	PE1	PE1 Knob4 Parameter	continuous	0	255			456	456		1	verified_transport	pdf_inventory+firmware_sweep
program	1	564	Performance Editor	PE1	PE1 Knob4 Left Value	continuous	0	100	%		457	457		1	verified_transport	pdf_inventory+firmware_sweep
program	1	565	Performance Editor	PE1	PE1 Knob4 Right Value	continuous	0	100	%		458	458		1	verified_transport	pdf_inventory+firmware_sweep
program	1	566	Performance Editor	PE1	PE1 Knob4 Curve	enum	0	2		LINER|EXP|LOG	459	459		1	verified_transport	pdf_inventory+firmware_sweep
program	1	567	Performance Editor	PE1	PE1 Knob5 Parameter	continuous	0	255			460	460		1	verified_transport	pdf_inventory+firmware_sweep
program	1	568	Performance Editor	PE1	PE1 Knob5 Left Value	continuous	0	100	%		461	461		1	verified_transport	pdf_inventory+firmware_sweep
program	1	569	Performance Editor	PE1	PE1 Knob5 Right Value	continuous	0	100	%		462	462		1	verified_transport	pdf_inventory+firmware_sweep
program	1	570	Performance Editor	PE1	PE1 Knob5 Curve	enum	0	2		LINER|EXP|LOG	463	463		1	verified_transport	pdf_inventory+firmware_sweep
program	1	571	Performance Editor	PE2	PE2 Knob1 Parameter	continuous	0	255			464	464		1	verified_transport	pdf_inventory+firmware_sweep
program	1	572	Performance Editor	PE2	PE2 Knob1 Left Value	continuous	0	100	%		465	465		1	verified_transport	pdf_inventory+firmware_sweep
program	1	573	Performance Editor	PE2	PE2 Knob1 Right Value	continuous	0	100	%		466	466		1	verified_transport	pdf_inventory+firmware_sweep
program	1	574	Performance Editor	PE2	PE2 Knob1 Curve	enum	0	2		LINER|EXP|LOG	467	467		1	verified_transport	pdf_inventory+firmware_sweep
program	1	575	Performance Editor	PE2	PE2 Knob2 Parameter	continuous	0	255			468	468		1	verified_transport	pdf_inventory+firmware_sweep
program	1	576	Performance Editor	PE2	PE2 Knob2 Left Value	continuous	0	100	%		469	469		1	verified_transport	pdf_inventory+firmware_sweep
program	1	577	Performance Editor	PE2	PE2 Knob2 Right Value	continuous	0	100	%		470	470		1	verified_transport	pdf_inventory+firmware_sweep
program	1	578	Performance Editor	PE2	PE2 Knob2 Curve	enum	0	2		LINER|EXP|LOG	471	471		1	verified_transport	pdf_inventory+firmware_sweep
program	1	579	Performance Editor	PE2	PE2 Knob3 Parameter	continuous	0	255			472	472		1	verified_transport	pdf_inventory+firmware_sweep
program	1	580	Performance Editor	PE2	PE2 Knob3 Left Value	continuous	0	100	%		473	473		1	verified_transport	pdf_inventory+firmware_sweep
program	1	581	Performance Editor	PE2	PE2 Knob3 Right Value	continuous	0	100	%		474	474		1	verified_transport	pdf_inventory+firmware_sweep
program	1	582	Performance Editor	PE2	PE2 Knob3 Curve	enum	0	2		LINER|EXP|LOG	475	475		1	verified_transport	pdf_inventory+firmware_sweep
program	1	583	Performance Editor	PE2	PE2 Knob4 Parameter	continuous	0	255			476	476		1	verified_transport	pdf_inventory+firmware_sweep
program	1	584	Performance Editor	PE2	PE2 Knob4 Left Value	continuous	0	100	%		477	477		1	verified_transport	pdf_inventory+firmware_sweep
program	1	585	Performance Editor	PE2	PE2 Knob4 Right Value	continuous	0	100	%		478	478		1	verified_transport	pdf_inventory+firmware_sweep
program	1	586	Performance Editor	PE2	PE2 Knob4 Curve	enum	0	2		LINER|EXP|LOG	479	479		1	verified_transport	pdf_inventory+firmware_sweep
program	1	587	Performance Editor	PE2	PE2 Knob5 Parameter	continuous	0	255			480	480		1	verified_transport	pdf_inventory+firmware_sweep
program	1	588	Performance Editor	PE2	PE2 Knob5 Left Value	continuous	0	100	%		481	481		1	verified_transport	pdf_inventory+firmware_sweep
program	1	589	Performance Editor	PE2	PE2 Knob5 Right Value	continuous	0	100	%		482	482		1	verified_transport	pdf_inventory+firmware_sweep
program	1	590	Performance Editor	PE2	PE2 Knob5 Curve	enum	0	2		LINER|EXP|LOG	483	483		1	verified_transport	pdf_inventory+firmware_sweep
program	1	591	Performance Editor	PE3	PE3 Knob1 Parameter	continuous	0	255			484	484		1	verified_transport	pdf_inventory+firmware_sweep
program	1	592	Performance Editor	PE3	PE3 Knob1 Left Value	continuous	0	100	%		485	485		1	verified_transport	pdf_inventory+firmware_sweep
program	1	593	Performance Editor	PE3	PE3 Knob1 Right Value	continuous	0	100	%		486	486		1	verified_transport	pdf_inventory+firmware_sweep
program	1	594	Performance Editor	PE3	PE3 Knob1 Curve	enum	0	2		LINER|EXP|LOG	487	487		1	verified_transport	pdf_inventory+firmware_sweep
program	1	595	Performance Editor	PE3	PE3 Knob2 Parameter	continuous	0	255			488	488		1	verified_transport	pdf_inventory+firmware_sweep
program	1	596	Performance Editor	PE3	PE3 Knob2 Left Value	continuous	0	100	%		489	489		1	verified_transport	pdf_inventory+firmware_sweep
program	1	597	Performance Editor	PE3	PE3 Knob2 Right Value	continuous	0	100	%		490	490		1	verified_transport	pdf_inventory+firmware_sweep
program	1	598	Performance Editor	PE3	PE3 Knob2 Curve	enum	0	2		LINER|EXP|LOG	491	491		1	verified_transport	pdf_inventory+firmware_sweep
program	1	599	Performance Editor	PE3	PE3 Knob3 Parameter	continuous	0	255			492	492		1	verified_transport	pdf_inventory+firmware_sweep
program	1	600	Performance Editor	PE3	PE3 Knob3 Left Value	continuous	0	100	%		493	493		1	verified_transport	pdf_inventory+firmware_sweep
program	1	601	Performance Editor	PE3	PE3 Knob3 Right Value	continuous	0	100	%		494	494		1	verified_transport	pdf_inventory+firmware_sweep
program	1	602	Performance Editor	PE3	PE3 Knob3 Curve	enum	0	2		LINER|EXP|LOG	495	495		1	verified_transport	pdf_inventory+firmware_sweep
program	1	603	Performance Editor	PE3	PE3 Knob4 Parameter	continuous	0	255			496	496		1	verified_transport	pdf_inventory+firmware_sweep
program	1	604	Performance Editor	PE3	PE3 Knob4 Left Value	continuous	0	100	%		497	497		1	verified_transport	pdf_inventory+firmware_sweep
program	1	605	Performance Editor	PE3	PE3 Knob4 Right Value	continuous	0	100	%		498	498		1	verified_transport	pdf_inventory+firmware_sweep
program	1	606	Performance Editor	PE3	PE3 Knob4 Curve	enum	0	2		LINER|EXP|LOG	499	499		1	verified_transport	pdf_inventory+firmware_sweep
program	1	607	Performance Editor	PE3	PE3 Knob5 Parameter	continuous	0	255			500	500		1	verified_transport	pdf_inventory+firmware_sweep
program	1	608	Performance Editor	PE3	PE3 Knob5 Left Value	continuous	0	100	%		501	501		1	verified_transport	pdf_inventory+firmware_sweep
program	1	609	Performance Editor	PE3	PE3 Knob5 Right Value	continuous	0	100	%		502	502		1	verified_transport	pdf_inventory+firmware_sweep
program	1	610	Performance Editor	PE3	PE3 Knob5 Curve	enum	0	2		LINER|EXP|LOG	503	503		1	verified_transport	pdf_inventory+firmware_sweep
program	1	611	Performance Editor	PE4	PE4 Knob1 Parameter	continuous	0	255			504	504		1	verified_transport	pdf_inventory+firmware_sweep
program	1	612	Performance Editor	PE4	PE4 Knob1 Left Value	continuous	0	100	%		505	505		1	verified_transport	pdf_inventory+firmware_sweep
program	1	613	Performance Editor	PE4	PE4 Knob1 Right Value	continuous	0	100	%		506	506		1	verified_transport	pdf_inventory+firmware_sweep
program	1	614	Performance Editor	PE4	PE4 Knob1 Curve	enum	0	2		LINER|EXP|LOG	507	507		1	verified_transport	pdf_inventory+firmware_sweep
program	1	615	Performance Editor	PE4	PE4 Knob2 Parameter	continuous	0	255			508	508		1	verified_transport	pdf_inventory+firmware_sweep
program	1	616	Performance Editor	PE4	PE4 Knob2 Left Value	continuous	0	100	%		509	509		1	verified_transport	pdf_inventory+firmware_sweep
program	1	617	Performance Editor	PE4	PE4 Knob2 Right Value	continuous	0	100	%		510	510		1	verified_transport	pdf_inventory+firmware_sweep
program	1	618	Performance Editor	PE4	PE4 Knob2 Curve	enum	0	2		LINER|EXP|LOG	511	511		1	verified_transport	pdf_inventory+firmware_sweep
program	1	619	Performance Editor	PE4	PE4 Knob3 Parameter	continuous	0	255			512	512		1	verified_transport	pdf_inventory+firmware_sweep
program	1	620	Performance Editor	PE4	PE4 Knob3 Left Value	continuous	0	100	%		513	513		1	verified_transport	pdf_inventory+firmware_sweep
program	1	621	Performance Editor	PE4	PE4 Knob3 Right Value	continuous	0	100	%		514	514		1	verified_transport	pdf_inventory+firmware_sweep
program	1	622	Performance Editor	PE4	PE4 Knob3 Curve	enum	0	2		LINER|EXP|LOG	515	515		1	verified_transport	pdf_inventory+firmware_sweep
program	1	623	Performance Editor	PE4	PE4 Knob4 Parameter	continuous	0	255			516	516		1	verified_transport	pdf_inventory+firmware_sweep
program	1	624	Performance Editor	PE4	PE4 Knob4 Left Value	continuous	0	100	%		517	517		1	verified_transport	pdf_inventory+firmware_sweep
program	1	625	Performance Editor	PE4	PE4 Knob4 Right Value	continuous	0	100	%		518	518		1	verified_transport	pdf_inventory+firmware_sweep
program	1	626	Performance Editor	PE4	PE4 Knob4 Curve	enum	0	2		LINER|EXP|LOG	519	519		1	verified_transport	pdf_inventory+firmware_sweep
program	1	627	Performance Editor	PE4	PE4 Knob5 Parameter	continuous	0	255			520	520		1	verified_transport	pdf_inventory+firmware_sweep
program	1	628	Performance Editor	PE4	PE4 Knob5 Left Value	continuous	0	100	%		521	521		1	verified_transport	pdf_inventory+firmware_sweep
program	1	629	Performance Editor	PE4	PE4 Knob5 Right Value	continuous	0	100	%		522	522		1	verified_transport	pdf_inventory+firmware_sweep
program	1	630	Performance Editor	PE4	PE4 Knob5 Curve	enum	0	2		LINER|EXP|LOG	523	523		1	verified_transport	pdf_inventory+firmware_sweep
program	1	631	Performance Editor	Performance switches and values	PE1 SW	enum	0	1		OFF|ON	524	524		1	verified_transport	pdf_inventory+firmware_sweep+bit_sweep	bit layout sweep-verified 2026-08-04 (console packed-bit sweep)	0	1
program	1	632	Performance Editor	Performance switches and values	PE2 SW	enum	0	1		OFF|ON	524	524		1	verified_transport	pdf_inventory+firmware_sweep+bit_sweep	bit layout sweep-verified 2026-08-04 (console packed-bit sweep)	1	1
program	1	633	Performance Editor	Performance switches and values	PE3 SW	enum	0	1		OFF|ON	524	524		1	verified_transport	pdf_inventory+firmware_sweep+bit_sweep	bit layout sweep-verified 2026-08-04 (console packed-bit sweep)	2	1
program	1	634	Performance Editor	Performance switches and values	PE4 SW	enum	0	1		OFF|ON	524	524		1	verified_transport	pdf_inventory+firmware_sweep+bit_sweep	bit layout sweep-verified 2026-08-04 (console packed-bit sweep)	3	1
program	1	635	Performance Editor	Performance switches and values	PE Nob1 Value	continuous	0	127			525	525	158,176,178,206,318,329,334	5	verified_transport	pdf_inventory+firmware_sweep+bit_sweep	storage offset 525 follows the requested value exactly; prior primary and other observed changed offsets are retained as known A00 PE-assignment side effects
program	1	636	Performance Editor	Performance switches and values	PE Nob2 Value	continuous	0	127			172	172,220,329,345,526	220,329,345,526	5	verified_transport	pdf_inventory+firmware_sweep
program	1	637	Performance Editor	Performance switches and values	PE Nob3 Value	continuous	0	127			527	527	207,303,324,340,403	4	verified_transport	pdf_inventory+firmware_sweep+bit_sweep	storage offset 527 follows the requested value exactly; prior primary and other observed changed offsets are retained as known A00 PE-assignment side effects
program	1	638	Performance Editor	Performance switches and values	PE Nob4 Value	continuous	0	127			528	528	59,60,117,156,224,366,373	5	verified_transport	pdf_inventory+firmware_sweep+bit_sweep	storage offset 528 follows the requested value exactly; prior primary and other observed changed offsets are retained as known A00 PE-assignment side effects
program	1	639	Performance Editor	Performance switches and values	PE Nob5 Value	continuous	0	127			529	529	61,128,139,408,412,414	5	verified_transport	pdf_inventory+firmware_sweep+bit_sweep	storage offset 529 follows the requested value exactly; prior primary and other observed changed offsets are retained as known A00 PE-assignment side effects
program	1	640	Performance Editor	Performance switches and values	Portamento SW	enum	0	1		OFF|ON	530	530		1	verified_transport	pdf_inventory+firmware_sweep
program	1	641	Performance Editor	Performance switches and values	reserved	reserved					531	531		1	reserved_verified_transport	pdf_inventory+firmware_sweep
program	1	642	Performance Editor	Performance switches and values	reserved	reserved					532	532		1	reserved_verified_transport	pdf_inventory+firmware_sweep
program	1	643	Performance Editor	Performance switches and values	reserved	reserved					533	533		1	reserved_verified_transport	pdf_inventory+firmware_sweep
program	1	644	Performance Editor	Performance switches and values	reserved	reserved					534	534		1	reserved_verified_transport	pdf_inventory+firmware_sweep
global	0	1	System Setting	System	Master Tune	unknown					0	0		1	verified_transport	pdf_inventory+firmware_sweep
global	0	2	System Setting	System	Key Transpose	bipolar	-12	+12			1	1		1	verified_transport	pdf_inventory+firmware_sweep
global	0	3	System Setting	System	Velocity Curve	continuous	1	8			2	2		1	verified_transport	pdf_inventory+firmware_sweep
global	0	4	System Setting	System	After Touch Curve	continuous	1	8			3	3		1	verified_transport	pdf_inventory+firmware_sweep
global	0	5	System Setting	System	After Touch Sense	continuous	0	99			4	4		1	verified_transport	pdf_inventory+firmware_sweep
global	0	6	System Setting	System	Ribbon Z Sense	continuous	0	99			5	5		1	verified_transport	pdf_inventory+firmware_sweep
global	0	7	System Setting	System	Foot Pedal Polarity	enum	0	1		+|-	6	6		1	verified_transport	pdf_inventory+firmware_sweep+manual_range	range from Parameter Guide E2: GLB-4
global	0	8	System Setting	System	Foot SW Polarity	enum	0	1		+|-	6	6		1	verified_transport	pdf_inventory+firmware_sweep+manual_range	range from Parameter Guide E2: GLB-4
global	0	9	System Setting	System	Transpose Position	enum	0	1		POST_KBD|PRE_TG	6	6		1	verified_transport	pdf_inventory+firmware_sweep
global	0	10	System Setting	System	Octave Switch Mode	enum	0	1		Latch|Unlatch	6	6		1	verified_transport	pdf_inventory+firmware_sweep
global	0	11	System Setting	System	Page Memory	enum	0	1		OFF|ON	6	6		1	verified_transport	pdf_inventory+firmware_sweep
global	0	12	System Setting	System	10's Hold	enum	0	1		OFF|ON	6	6		1	verified_transport	pdf_inventory+firmware_sweep
global	0	13	System Setting	System	DelayReverb	enum	0	1		ON|BYPASS	6	6		1	verified_transport	pdf_inventory+firmware_sweep
global	0	14	System Setting	User Scale1	User Scale1 C	bipolar	-100	+100	cent		7	7		1	verified_transport	pdf_inventory+firmware_sweep
global	0	15	System Setting	User Scale1	User Scale1 C#	bipolar	-100	+100	cent		8	8		1	verified_transport	pdf_inventory+firmware_sweep
global	0	16	System Setting	User Scale1	User Scale1 D	bipolar	-100	+100	cent		9	9		1	verified_transport	pdf_inventory+firmware_sweep
global	0	17	System Setting	User Scale1	User Scale1 D#	bipolar	-100	+100	cent		10	10		1	verified_transport	pdf_inventory+firmware_sweep
global	0	18	System Setting	User Scale1	User Scale1 E	bipolar	-100	+100	cent		11	11		1	verified_transport	pdf_inventory+firmware_sweep
global	0	19	System Setting	User Scale1	User Scale1 F	bipolar	-100	+100	cent		12	12		1	verified_transport	pdf_inventory+firmware_sweep
global	0	20	System Setting	User Scale1	User Scale1 F#	bipolar	-100	+100	cent		13	13		1	verified_transport	pdf_inventory+firmware_sweep
global	0	21	System Setting	User Scale1	User Scale1 G	bipolar	-100	+100	cent		14	14		1	verified_transport	pdf_inventory+firmware_sweep
global	0	22	System Setting	User Scale1	User Scale1 G#	bipolar	-100	+100	cent		15	15		1	verified_transport	pdf_inventory+firmware_sweep
global	0	23	System Setting	User Scale1	User Scale1 A	bipolar	-100	+100	cent		16	16		1	verified_transport	pdf_inventory+firmware_sweep
global	0	24	System Setting	User Scale1	User Scale1 A#	bipolar	-100	+100	cent		17	17		1	verified_transport	pdf_inventory+firmware_sweep
global	0	25	System Setting	User Scale1	User Scale1 B	bipolar	-100	+100	cent		18	18		1	verified_transport	pdf_inventory+firmware_sweep
global	0	26	System Setting	User Scale2	User Scale2 Key 0	bipolar	-100	+100	cent		19	19		1	verified_transport	pdf_inventory+firmware_sweep
global	0	27	System Setting	User Scale2	User Scale2 Key 1	bipolar	-100	+100	cent		20	20		1	verified_transport	pdf_inventory+firmware_sweep
global	0	28	System Setting	User Scale2	User Scale2 Key 2	bipolar	-100	+100	cent		21	21		1	verified_transport	pdf_inventory+firmware_sweep
global	0	29	System Setting	User Scale2	User Scale2 Key 3	bipolar	-100	+100	cent		22	22		1	verified_transport	pdf_inventory+firmware_sweep
global	0	30	System Setting	User Scale2	User Scale2 Key 4	bipolar	-100	+100	cent		23	23		1	verified_transport	pdf_inventory+firmware_sweep
global	0	31	System Setting	User Scale2	User Scale2 Key 5	bipolar	-100	+100	cent		24	24		1	verified_transport	pdf_inventory+firmware_sweep
global	0	32	System Setting	User Scale2	User Scale2 Key 6	bipolar	-100	+100	cent		25	25		1	verified_transport	pdf_inventory+firmware_sweep
global	0	33	System Setting	User Scale2	User Scale2 Key 7	bipolar	-100	+100	cent		26	26		1	verified_transport	pdf_inventory+firmware_sweep
global	0	34	System Setting	User Scale2	User Scale2 Key 8	bipolar	-100	+100	cent		27	27		1	verified_transport	pdf_inventory+firmware_sweep
global	0	35	System Setting	User Scale2	User Scale2 Key 9	bipolar	-100	+100	cent		28	28		1	verified_transport	pdf_inventory+firmware_sweep
global	0	36	System Setting	User Scale2	User Scale2 Key 10	bipolar	-100	+100	cent		29	29		1	verified_transport	pdf_inventory+firmware_sweep
global	0	37	System Setting	User Scale2	User Scale2 Key 11	bipolar	-100	+100	cent		30	30		1	verified_transport	pdf_inventory+firmware_sweep
global	0	38	System Setting	User Scale2	User Scale2 Key 12	bipolar	-100	+100	cent		31	31		1	verified_transport	pdf_inventory+firmware_sweep
global	0	39	System Setting	User Scale2	User Scale2 Key 13	bipolar	-100	+100	cent		32	32		1	verified_transport	pdf_inventory+firmware_sweep
global	0	40	System Setting	User Scale2	User Scale2 Key 14	bipolar	-100	+100	cent		33	33		1	verified_transport	pdf_inventory+firmware_sweep
global	0	41	System Setting	User Scale2	User Scale2 Key 15	bipolar	-100	+100	cent		34	34		1	verified_transport	pdf_inventory+firmware_sweep
global	0	42	System Setting	User Scale2	User Scale2 Key 16	bipolar	-100	+100	cent		35	35		1	verified_transport	pdf_inventory+firmware_sweep
global	0	43	System Setting	User Scale2	User Scale2 Key 17	bipolar	-100	+100	cent		36	36		1	verified_transport	pdf_inventory+firmware_sweep
global	0	44	System Setting	User Scale2	User Scale2 Key 18	bipolar	-100	+100	cent		37	37		1	verified_transport	pdf_inventory+firmware_sweep
global	0	45	System Setting	User Scale2	User Scale2 Key 19	bipolar	-100	+100	cent		38	38		1	verified_transport	pdf_inventory+firmware_sweep
global	0	46	System Setting	User Scale2	User Scale2 Key 20	bipolar	-100	+100	cent		39	39		1	verified_transport	pdf_inventory+firmware_sweep
global	0	47	System Setting	User Scale2	User Scale2 Key 21	bipolar	-100	+100	cent		40	40		1	verified_transport	pdf_inventory+firmware_sweep
global	0	48	System Setting	User Scale2	User Scale2 Key 22	bipolar	-100	+100	cent		41	41		1	verified_transport	pdf_inventory+firmware_sweep
global	0	49	System Setting	User Scale2	User Scale2 Key 23	bipolar	-100	+100	cent		42	42		1	verified_transport	pdf_inventory+firmware_sweep
global	0	50	System Setting	User Scale2	User Scale2 Key 24	bipolar	-100	+100	cent		43	43		1	verified_transport	pdf_inventory+firmware_sweep
global	0	51	System Setting	User Scale2	User Scale2 Key 25	bipolar	-100	+100	cent		44	44		1	verified_transport	pdf_inventory+firmware_sweep
global	0	52	System Setting	User Scale2	User Scale2 Key 26	bipolar	-100	+100	cent		45	45		1	verified_transport	pdf_inventory+firmware_sweep
global	0	53	System Setting	User Scale2	User Scale2 Key 27	bipolar	-100	+100	cent		46	46		1	verified_transport	pdf_inventory+firmware_sweep
global	0	54	System Setting	User Scale2	User Scale2 Key 28	bipolar	-100	+100	cent		47	47		1	verified_transport	pdf_inventory+firmware_sweep
global	0	55	System Setting	User Scale2	User Scale2 Key 29	bipolar	-100	+100	cent		48	48		1	verified_transport	pdf_inventory+firmware_sweep
global	0	56	System Setting	User Scale2	User Scale2 Key 30	bipolar	-100	+100	cent		49	49		1	verified_transport	pdf_inventory+firmware_sweep
global	0	57	System Setting	User Scale2	User Scale2 Key 31	bipolar	-100	+100	cent		50	50		1	verified_transport	pdf_inventory+firmware_sweep
global	0	58	System Setting	User Scale2	User Scale2 Key 32	bipolar	-100	+100	cent		51	51		1	verified_transport	pdf_inventory+firmware_sweep
global	0	59	System Setting	User Scale2	User Scale2 Key 33	bipolar	-100	+100	cent		52	52		1	verified_transport	pdf_inventory+firmware_sweep
global	0	60	System Setting	User Scale2	User Scale2 Key 34	bipolar	-100	+100	cent		53	53		1	verified_transport	pdf_inventory+firmware_sweep
global	0	61	System Setting	User Scale2	User Scale2 Key 35	bipolar	-100	+100	cent		54	54		1	verified_transport	pdf_inventory+firmware_sweep
global	0	62	System Setting	User Scale2	User Scale2 Key 36	bipolar	-100	+100	cent		55	55		1	verified_transport	pdf_inventory+firmware_sweep
global	0	63	System Setting	User Scale2	User Scale2 Key 37	bipolar	-100	+100	cent		56	56		1	verified_transport	pdf_inventory+firmware_sweep
global	0	64	System Setting	User Scale2	User Scale2 Key 38	bipolar	-100	+100	cent		57	57		1	verified_transport	pdf_inventory+firmware_sweep
global	0	65	System Setting	User Scale2	User Scale2 Key 39	bipolar	-100	+100	cent		58	58		1	verified_transport	pdf_inventory+firmware_sweep
global	0	66	System Setting	User Scale2	User Scale2 Key 40	bipolar	-100	+100	cent		59	59		1	verified_transport	pdf_inventory+firmware_sweep
global	0	67	System Setting	User Scale2	User Scale2 Key 41	bipolar	-100	+100	cent		60	60		1	verified_transport	pdf_inventory+firmware_sweep
global	0	68	System Setting	User Scale2	User Scale2 Key 42	bipolar	-100	+100	cent		61	61		1	verified_transport	pdf_inventory+firmware_sweep
global	0	69	System Setting	User Scale2	User Scale2 Key 43	bipolar	-100	+100	cent		62	62		1	verified_transport	pdf_inventory+firmware_sweep
global	0	70	System Setting	User Scale2	User Scale2 Key 44	bipolar	-100	+100	cent		63	63		1	verified_transport	pdf_inventory+firmware_sweep
global	0	71	System Setting	User Scale2	User Scale2 Key 45	bipolar	-100	+100	cent		64	64		1	verified_transport	pdf_inventory+firmware_sweep
global	0	72	System Setting	User Scale2	User Scale2 Key 46	bipolar	-100	+100	cent		65	65		1	verified_transport	pdf_inventory+firmware_sweep
global	0	73	System Setting	User Scale2	User Scale2 Key 47	bipolar	-100	+100	cent		66	66		1	verified_transport	pdf_inventory+firmware_sweep
global	0	74	System Setting	User Scale2	User Scale2 Key 48	bipolar	-100	+100	cent		67	67		1	verified_transport	pdf_inventory+firmware_sweep
